{1037.94,935.96,-1.44,51.94}
{1019.15,165.71,14.03,86.86}
{973.95,132.81,38.52,43.59}
{950.27,782.18,33.38,51.03}
{1024.72,674.33,3.5,25.23}
{1008.95,600.41,33.68,38.15}
{1013.97,984.88,0.65,86.58}
{978.59,611.47,0.86,66.74}
{950.09,711.84,25.56,54.79}
{970.72,783.04,-1.82,24.11}
{986.61,460.96,39.88,57.6}
{989.23,1168.4,-1.63,88.4}
{1004.15,848.63,9.37,69.55}
{966.56,780.73,24.78,39.68}
{1045.05,138.4,38.43,42.71}
{967.6,1037.96,2.11,19.75}
{1029.09,919.54,28.5,37.29}
{1024.41,1098.62,37.62,45.19}
{1003.98,1057.88,-7.0,98.14}
{968.84,905.54,-7.91,40.51}
{956.93,634.16,26.54,56.43}
{1012.57,1095.6,3.77,47.28}
{1017.73,1160.73,35.84,34.54}
{962.53,719.83,33.06,84.44}
{979.72,323.4,-6.89,73.46}
{963.99,303.18,16.74,37.31}
{1022.72,519.93,22.39,78.07}
{1019.51,943.04,-8.12,78.62}
{1035.69,226.43,-6.55,26.07}
{956.07,597.67,37.81,26.89}
{974.55,648.99,19.74,85.16}
{974.59,1179.91,16.88,66.94}
{985.68,313.6,1.92,66.08}
{991.6,1006.15,27.65,67.02}
{951.32,212.53,30.14,44.04}
{982.27,727.07,3.37,23.45}
{1014.45,594.93,7.19,24.93}
{1009.2,115.75,6.43,28.04}
{992.07,999.8,14.92,11.56}
{997.9,131.51,0.51,47.9}
{1016.95,474.62,40.0,91.49}
{983.74,966.47,14.83,20.33}
{969.87,637.52,39.63,79.85}
{1048.69,132.6,36.66,99.34}
{970.96,706.28,13.77,63.88}
{1007.66,845.38,19.79,42.87}
{992.71,903.93,7.55,36.79}
{1000.56,596.81,24.86,28.82}
{961.66,930.06,19.18,74.77}
{1018.09,886.53,31.75,25.48}
{999.75,281.93,38.4,99.09}
{988.49,262.65,26.03,44.99}
{995.11,219.64,8.74,10.46}
{997.0,974.87,35.15,75.5}
{985.59,636.85,16.88,45.31}
{1019.79,1017.31,-5.52,37.44}
{966.78,1081.27,19.28,10.01}
{989.93,914.03,35.2,93.31}
{1040.52,771.8,12.59,41.25}
{1025.16,114.19,39.79,87.73}
{990.63,594.99,31.56,60.96}
{998.7,925.81,30.81,69.25}
{964.93,751.32,20.1,46.45}
{974.53,323.15,26.87,75.1}
{950.99,1137.73,24.16,34.18}
{986.75,194.83,15.91,38.07}
{1018.44,1002.16,39.46,98.48}
{957.15,1078.98,-0.78,36.63}
{959.26,132.27,7.32,98.6}
{1007.2,248.52,-8.31,99.44}
{1019.0,259.05,-7.44,46.41}
{981.48,893.68,19.3,52.85}
{1007.29,1152.89,7.67,30.06}
{951.68,189.9,30.91,95.03}
{958.56,653.76,13.31,66.26}
{951.63,114.2,23.05,92.75}
{967.82,795.67,11.74,88.16}
{1032.6,1004.12,23.13,22.58}
{964.24,1043.06,21.91,85.38}
{1048.49,615.49,5.37,83.32}
{972.63,1009.14,9.29,61.12}
{1012.15,845.89,10.75,42.26}
{1039.08,1093.29,28.9,21.9}
{990.0,286.29,3.78,98.78}
{965.57,943.26,27.64,71.57}
{968.32,230.94,12.3,75.56}
{976.09,214.73,7.98,34.98}
{1004.63,782.17,1.66,66.48}
{958.85,257.28,35.95,79.59}
{955.49,527.36,11.16,99.44}
{1029.87,191.89,4.87,30.0}
{1001.06,715.28,12.57,87.73}
{980.64,511.64,5.1,28.62}
{1004.06,585.26,22.48,19.56}
{972.16,967.51,3.22,31.76}
{1013.0,127.08,30.25,21.01}
{1041.06,1004.43,38.06,25.11}
{1004.21,977.99,9.85,75.21}
{990.09,503.9,27.62,85.81}
{951.49,166.54,8.67,70.03}
{1005.18,479.42,36.75,70.28}
{1049.56,105.73,30.16,59.38}
{1048.85,1197.16,28.72,25.02}
{1030.51,585.07,25.89,66.04}
{991.48,160.7,-4.54,58.46}
{981.72,463.91,7.99,90.96}
{956.02,1165.07,2.29,28.66}
{1033.07,140.86,14.64,45.65}
{1011.48,551.18,-9.34,90.14}
{1048.24,713.8,-7.69,70.19}
{1029.38,1052.98,-2.78,96.98}
{977.24,1196.38,26.52,74.54}
{967.5,931.66,4.47,35.18}
{953.57,892.73,8.49,56.96}
{1007.15,470.73,26.01,14.89}
{1047.32,672.79,4.38,68.1}
{970.22,489.57,29.14,29.51}
{969.86,123.1,10.5,20.58}
{1021.95,1089.79,0.16,80.15}
{973.12,282.16,14.71,60.29}
{989.99,561.09,18.57,81.16}
{972.89,739.73,38.29,72.51}
{967.95,801.79,26.5,99.7}
{967.94,678.29,5.22,69.56}
{995.67,665.73,30.57,22.05}
{1043.46,833.89,25.73,55.83}
{1036.71,269.88,26.56,76.9}
{987.97,376.32,25.01,91.12}
{1021.23,953.95,-1.56,34.78}
{989.83,1141.22,15.44,47.82}
{1018.11,333.03,34.72,57.26}
{954.34,540.9,6.19,71.92}
{952.76,1155.06,-4.01,29.12}
{975.63,525.25,21.65,41.54}
{1045.27,257.79,10.63,35.56}
{1042.25,827.73,4.15,36.69}
{1040.77,187.98,-9.35,77.62}
{957.45,745.47,37.19,95.79}
{962.78,562.23,16.85,78.07}
{1017.62,779.36,20.36,37.52}
{1049.52,262.45,38.72,62.18}
{953.94,660.89,26.56,58.53}
{1043.34,661.67,32.08,29.32}
{1001.81,232.76,10.44,81.71}
{997.38,1108.69,36.65,48.65}
{978.86,416.75,3.35,15.36}
{1035.85,795.86,6.6,20.27}
{1023.58,776.85,34.46,78.84}
{1042.62,892.64,16.68,38.52}
{1041.52,567.79,-9.79,75.61}
{1002.49,199.01,33.78,56.29}
{963.0,171.21,9.22,75.53}
{968.15,923.2,14.16,26.0}
{1030.88,724.53,1.63,47.6}
{1014.89,854.23,-8.09,89.93}
{983.43,174.7,27.25,22.08}
{1036.81,904.81,12.98,86.45}
{1029.31,953.36,37.49,10.74}
{998.35,1022.19,0.87,12.96}
{981.32,1022.82,31.25,61.26}
{1028.1,1116.38,3.19,18.02}
{1012.51,861.75,20.82,97.35}
{1019.09,1089.8,12.03,65.39}
{983.45,772.32,-5.14,79.01}
{986.97,876.84,-5.68,95.61}
{954.05,1027.44,17.49,15.29}
{978.46,479.95,-0.81,29.67}
{988.14,1073.86,3.35,17.06}
{969.68,203.9,31.24,87.63}
{1048.76,1184.63,16.69,94.39}
{1037.25,680.16,35.42,28.93}
{1033.55,809.95,-2.63,62.16}
{1048.25,557.05,4.38,20.29}
{993.6,358.86,34.92,56.08}
{974.15,358.34,-8.21,99.83}
{999.94,842.82,27.63,29.63}
{1038.83,105.03,28.25,67.81}
{1022.31,456.69,29.27,49.5}
{984.97,624.07,9.5,10.92}
{1039.35,608.04,3.64,10.96}
{1028.64,367.56,2.39,34.95}
{973.95,981.74,26.88,22.21}
{1021.25,557.08,21.18,27.7}
{1035.74,319.53,36.34,33.45}
{1021.91,449.03,25.19,78.71}
{1031.3,150.7,15.71,48.49}
{1022.16,235.02,7.74,46.98}
{977.27,759.13,0.39,35.69}
{970.9,254.76,16.45,81.9}
{953.17,843.42,3.73,58.57}
{1025.68,1080.46,4.55,14.82}
{1039.44,1095.04,5.39,79.28}
{953.18,702.96,2.35,59.08}
{1010.99,1055.93,-9.38,30.74}
{969.09,301.38,32.12,65.35}
{950.12,956.5,20.45,37.21}
{1035.74,209.68,15.2,24.34}
{962.3,390.54,5.26,87.36}
{980.14,308.0,34.67,40.49}
{1049.37,642.3,23.47,92.18}
{976.99,436.13,23.98,28.06}
{977.47,687.97,21.7,61.04}
{969.53,184.14,8.67,75.36}
{1008.08,1143.4,16.0,69.18}
{956.39,691.63,31.39,43.18}
{1011.69,988.79,35.23,41.5}
{989.09,186.42,19.28,24.45}
{1003.32,192.67,2.98,80.81}
{978.37,505.9,1.02,75.88}
{1035.68,554.49,33.06,89.93}
{1012.57,1067.71,32.01,59.33}
{997.86,302.2,19.69,58.73}
{966.22,482.41,28.76,99.74}
{1036.41,128.32,32.16,91.0}
{1001.0,1033.19,37.58,70.69}
{991.91,223.56,36.37,27.61}
{991.61,1001.24,29.41,37.13}
{1003.58,466.35,29.21,48.73}
{1002.11,302.86,-3.27,36.01}
{993.77,1016.61,17.36,17.78}
{962.01,1163.48,39.31,58.96}
{1036.28,566.75,3.6,14.52}
{994.52,1057.74,-6.33,82.02}
{951.9,250.68,39.49,81.61}
{1002.86,378.4,6.34,65.27}
{1018.25,287.86,30.46,74.34}
{1028.36,993.27,20.45,43.93}
{1007.46,536.65,37.15,76.43}
{986.94,161.77,-9.44,77.97}
{976.56,1124.62,-6.13,35.79}
{1024.31,1073.53,4.81,57.73}
{1021.06,490.24,10.7,21.36}
{974.18,367.61,14.25,10.49}
{1002.26,875.6,28.39,11.22}
{1041.59,519.85,12.3,50.43}
{1012.03,1188.92,37.14,45.26}
{999.44,739.71,33.93,82.63}
{1039.61,394.61,33.34,20.81}
{1014.83,317.2,-9.55,16.19}
{962.2,827.85,22.16,40.4}
{986.19,146.74,-3.33,38.1}
{965.92,611.22,26.51,43.61}
{984.98,956.21,22.53,18.4}
{1014.29,157.59,-5.19,62.83}
{1048.56,759.84,8.51,79.37}
{1041.21,460.37,-7.41,68.72}
{1045.68,1115.33,17.09,32.66}
{976.14,694.02,23.54,56.43}
{1029.16,544.09,26.74,36.91}
{997.48,960.17,-8.3,62.27}
{997.94,716.99,34.47,45.65}
{965.2,508.1,15.2,37.52}
{1006.54,998.84,35.29,27.5}
{1026.93,943.67,27.92,23.4}
{959.64,616.08,-7.99,76.89}
{985.49,704.33,16.58,59.1}
{1041.92,506.8,12.96,84.27}
{961.03,209.32,5.74,28.03}
{1036.39,675.42,7.39,85.44}
{958.13,1006.08,6.16,30.41}
{959.67,1111.42,29.44,42.84}
{1026.29,1136.38,3.04,19.15}
{1035.16,149.23,11.92,57.07}
{1014.78,999.38,33.19,78.77}
{986.07,675.02,9.87,44.25}
{1011.61,664.38,14.7,59.82}
{1041.91,307.59,0.56,98.93}
{1004.39,1041.98,24.31,12.03}
{1031.78,601.48,4.21,16.63}
{972.87,793.78,14.0,85.97}
{988.52,374.99,37.59,22.81}
{992.94,803.02,39.61,46.76}
{992.94,833.25,-4.14,93.04}
{951.5,211.16,28.33,56.77}
{1048.55,131.73,21.52,24.25}
{1021.68,367.76,-6.09,29.23}
{1003.0,440.27,36.65,81.26}
{1046.38,1108.25,6.9,56.53}
{1012.85,1100.29,3.13,70.98}
{1047.77,959.88,15.94,57.79}
{992.74,810.53,-7.06,92.14}
{1031.69,918.11,39.26,93.61}
{976.35,991.35,30.06,60.88}
{953.01,1053.8,0.06,76.43}
{1023.07,134.61,0.41,11.62}
{990.82,374.32,39.75,71.01}
{1012.82,640.51,8.53,40.72}
{1024.24,815.57,36.18,73.87}
{956.13,442.58,38.58,89.97}
{953.4,319.75,15.05,53.42}
{986.09,302.05,27.69,39.17}
{1037.19,101.97,21.84,27.58}
{993.12,951.73,17.17,81.86}
{1001.04,636.33,-9.32,23.56}
{999.06,974.13,26.98,71.74}
{1007.87,935.93,25.2,82.25}
{967.92,969.61,10.34,90.57}
{1016.19,707.11,7.49,62.93}
{1020.09,154.17,2.09,73.27}
{963.79,145.88,20.3,93.41}
{1038.68,941.45,39.12,97.57}
{1009.9,194.74,38.32,68.26}
{1011.91,457.96,9.46,82.8}
{1025.82,441.73,17.89,72.21}
{990.47,539.42,24.91,65.31}
{972.21,1133.32,2.33,87.01}
{953.39,781.3,39.89,16.37}
{957.77,1005.68,1.87,52.03}
{980.32,928.62,-7.54,13.18}
{975.9,1056.28,33.97,78.75}
{971.0,470.11,25.43,67.95}
{1025.6,227.18,6.51,73.82}
{1049.79,712.46,1.92,13.86}
{981.57,886.8,0.38,60.66}
{970.87,1135.14,23.27,77.2}
{1008.37,599.26,38.45,96.94}
{1029.82,427.35,-6.23,86.01}
{995.76,1125.81,0.79,48.47}
{991.15,311.95,38.88,34.2}
{1036.55,573.3,0.05,36.38}
{1026.26,491.13,3.49,38.32}
{961.43,235.75,10.19,38.65}
{965.23,432.62,13.36,76.88}
{987.8,168.73,32.04,63.04}
{959.42,283.95,19.13,62.35}
{1040.82,408.45,-8.85,65.47}
{972.46,1069.15,25.28,31.94}
{1008.15,121.87,33.9,88.0}
{1016.16,612.58,33.62,32.06}
{973.62,340.63,2.13,44.73}
{1036.68,485.8,5.94,15.77}
{979.02,593.91,15.57,14.69}
{1002.55,320.45,18.47,29.88}
{1047.7,429.2,1.6,61.58}
{950.06,627.69,19.07,58.43}
{957.29,380.14,16.4,37.69}
{953.34,841.07,27.26,49.6}
{1046.71,1070.06,22.8,71.87}
{1040.01,480.79,11.37,89.54}
{1038.61,241.25,15.9,78.17}
{964.99,538.86,35.5,13.47}
{1040.02,570.84,29.39,55.86}
{1044.0,163.67,34.39,33.63}
{1023.07,164.54,9.9,33.95}
{985.9,322.81,10.63,93.28}
{1047.19,967.35,23.45,36.23}
{1015.12,588.81,18.8,36.8}
{965.71,918.66,35.85,39.46}
{960.66,553.04,4.28,94.29}
{1017.99,222.82,19.01,84.13}
{1049.61,164.48,-3.86,52.28}
{966.87,262.78,-1.26,44.99}
{1004.13,587.05,16.7,27.67}
{956.73,237.13,-6.22,30.85}
{1048.47,499.96,12.56,80.96}
{981.92,1143.75,35.94,93.27}
{1017.98,1048.24,-1.59,87.04}
{993.31,982.32,20.41,18.53}
{996.54,1189.71,21.12,93.26}
{966.71,376.66,3.88,76.5}
{1009.02,940.94,-9.4,10.35}
{954.44,322.98,3.09,99.0}
{971.81,755.78,-4.46,37.21}
{1018.97,768.99,-6.52,94.99}
{1023.82,820.98,21.59,72.0}
{1032.63,908.7,14.17,79.21}
{1016.05,393.19,11.11,77.03}
{998.29,1173.62,21.04,67.17}
{1037.6,650.79,-9.88,92.07}
{1013.21,1153.04,17.87,10.04}
{993.98,803.59,-8.48,98.83}
{985.29,1119.5,-9.78,13.69}
{964.29,1165.52,14.39,85.24}
{1010.47,284.86,39.47,36.14}
{988.27,1130.9,29.35,22.39}
{964.92,741.3,14.34,13.37}
{963.68,742.64,2.27,42.88}
{1017.6,556.37,8.76,62.87}
{1008.31,868.22,-7.17,57.0}
{954.68,1050.09,31.02,91.94}
{951.14,932.76,26.09,41.55}
{1018.35,653.91,37.11,78.83}
{1045.07,890.14,30.72,12.72}
{1045.2,538.98,32.05,67.83}
{973.2,1035.54,-4.96,11.45}
{1037.93,1038.24,6.0,99.92}
{1038.63,413.51,36.0,50.53}
{1047.46,591.06,-7.17,94.01}
{956.56,318.4,-6.33,11.28}
{952.04,199.47,26.56,92.11}
{1001.31,147.63,-4.49,70.11}
{1033.37,116.73,12.23,54.31}
{979.1,893.04,8.94,65.31}
{1012.49,855.97,1.13,78.92}
{954.85,303.46,37.51,86.22}
{1029.51,304.59,37.14,41.12}
{1008.09,320.76,33.06,22.15}
{1021.34,1024.84,16.69,84.83}
{972.83,1068.87,31.72,61.1}
{976.72,689.48,29.75,25.41}
{1006.63,776.03,22.01,93.01}
{972.48,626.65,-4.81,80.23}
{982.99,1016.77,20.71,17.19}
{955.7,1142.58,17.37,19.45}
{1016.82,1077.72,13.37,26.29}
{971.76,263.31,34.47,24.53}
{984.91,896.6,24.56,30.86}
{1049.12,525.75,17.77,63.43}
{1030.26,395.87,9.43,67.54}
{963.51,129.15,9.84,55.3}
{982.69,398.9,5.9,49.06}
{963.64,1002.41,35.99,39.93}
{986.42,483.56,5.27,14.32}
{1024.18,131.66,33.89,15.29}
{1022.78,181.33,34.33,70.02}
{1032.58,788.74,-2.63,71.31}
{1031.47,379.11,37.5,60.15}
{1015.43,979.29,8.71,17.61}
{993.97,105.17,-8.5,64.97}
{961.27,560.84,9.37,43.78}
{1038.63,696.53,-3.1,26.93}
{994.19,943.55,25.45,21.9}
{1041.71,330.36,6.92,95.18}
{1019.58,668.79,-5.95,43.62}
{983.34,1013.55,5.02,12.59}
{1000.47,1137.71,-6.58,47.64}
{997.41,455.07,23.29,64.35}
{992.51,748.71,33.88,44.08}
{1006.15,963.48,-7.69,33.59}
{1023.54,572.55,13.8,87.16}
{1014.99,498.37,27.64,15.8}
{989.52,212.22,6.39,38.08}
{960.96,389.62,15.45,12.49}
{1004.95,1181.8,12.19,93.6}
{985.57,479.0,-7.68,38.0}
{976.12,135.25,5.91,98.79}
{1035.6,1033.89,17.16,71.66}
{1024.34,884.43,1.02,19.65}
{986.03,935.71,29.57,84.59}
{959.95,1128.7,-8.38,65.44}
{978.81,723.48,11.25,38.92}
{1005.82,1041.57,6.97,28.2}
{1004.36,896.31,31.23,85.75}
{972.32,962.21,8.32,19.89}
{1025.94,207.81,4.73,45.26}
{1013.25,123.18,17.31,14.88}
{1030.88,540.71,-3.97,95.07}
{958.11,919.15,-2.71,97.24}
{994.24,595.91,18.43,55.61}
{1021.21,642.67,0.86,71.01}
{998.25,658.39,-5.86,89.23}
{1024.94,1073.02,5.55,39.46}
{957.33,307.34,29.15,43.75}
{1031.55,480.8,3.55,67.35}
{1043.78,871.29,37.62,17.54}
{1030.24,936.8,-1.04,55.34}
{1032.4,759.54,19.05,86.34}
{996.55,372.73,12.61,34.86}
{1040.85,941.44,13.27,32.84}
{1042.54,379.53,27.82,38.25}
{988.31,881.28,36.77,27.6}
{1024.72,1157.36,21.48,82.56}
{996.64,479.1,-9.84,23.41}
{1008.48,318.54,4.9,50.76}
{1036.82,859.12,16.14,60.68}
{1036.54,436.54,-3.25,89.08}
{984.55,234.68,15.47,67.54}
{956.52,302.43,-9.47,30.1}
{991.29,136.07,31.04,20.41}
{980.31,177.22,-3.03,10.4}
{970.57,1050.97,12.37,43.4}
{1021.68,1135.59,16.19,63.59}
{981.74,855.42,6.26,17.7}
{1027.84,550.41,27.35,77.21}
{1040.76,1111.31,37.34,68.82}
{1011.02,435.46,14.46,89.25}
{1010.93,361.11,17.32,61.51}
{1034.05,391.34,-4.69,39.05}
{980.88,897.43,-2.6,22.45}
{1048.26,504.36,11.45,82.39}
{1001.54,857.24,-1.94,50.88}
{973.25,354.18,-2.48,44.41}
{984.17,790.18,-4.28,87.73}
{1037.85,234.88,-8.1,26.13}
{1027.86,898.52,-2.48,82.44}
{1049.71,1087.14,36.68,24.34}
{1025.05,1136.79,23.61,98.34}
{981.38,394.08,13.92,10.67}
{957.06,408.39,34.74,87.9}
{1037.9,1031.97,34.14,79.12}
{999.01,101.47,1.45,53.68}
{962.24,1016.23,36.95,97.3}
{1038.99,475.69,15.85,49.2}
{1008.3,970.04,-3.89,80.28}
{980.94,885.21,38.93,80.42}
{1029.58,933.7,-7.73,27.17}
{968.69,586.94,8.18,27.22}
{1022.3,676.13,5.88,41.81}
{1010.81,587.34,1.19,31.51}
{1042.61,644.57,6.55,18.04}
{1022.94,477.18,34.58,71.62}
{1027.49,839.36,18.6,16.94}
{973.99,603.25,25.99,19.78}
{1042.61,261.34,10.86,17.91}
{950.05,132.02,36.48,72.34}
{998.48,1079.61,31.35,34.5}
{992.16,545.68,5.47,70.91}
{980.15,408.39,22.92,57.34}
{1012.14,701.54,28.0,42.9}
{1048.27,874.75,30.28,84.25}
{969.73,692.96,5.68,38.41}
{1036.83,1138.17,9.71,23.63}
{994.29,923.99,26.71,54.8}
{1028.79,229.47,8.68,19.5}
{1012.02,1008.14,23.32,88.96}
{1040.84,516.28,35.56,68.22}
{966.69,650.73,27.57,26.67}
{966.34,108.68,11.01,26.65}
{1042.0,153.47,25.32,30.05}
{1045.09,926.72,17.98,41.4}
{1028.25,158.9,23.66,50.82}
{984.37,364.59,35.38,77.78}
{951.14,945.39,1.73,96.13}
{952.47,227.64,6.08,66.02}
{957.54,1144.56,33.78,33.54}
{1037.9,782.99,1.55,98.55}
{1009.35,876.52,37.6,62.66}
{1044.38,603.38,27.62,88.84}
{959.36,928.43,34.98,30.99}
{1000.79,516.82,2.56,52.43}
{965.23,1019.73,31.56,50.17}
{1045.82,667.07,0.6,36.29}
{951.37,791.07,31.68,44.8}
{962.15,170.56,0.26,24.88}
{980.71,907.66,-0.59,61.68}
{1004.86,192.61,34.55,73.18}
{996.84,627.7,12.31,90.67}
{980.47,482.89,18.0,23.76}
{1003.76,183.73,39.26,93.5}
{971.01,928.68,14.01,80.04}
{984.02,1019.63,19.0,95.25}
{1019.02,330.07,39.43,14.25}
{1040.13,211.87,-3.33,78.67}
{1002.33,888.0,5.78,89.67}
{1047.5,294.78,15.64,45.89}
{980.91,419.62,25.54,29.81}
{956.49,843.42,-6.7,85.56}
{981.92,694.41,-4.46,25.51}
{1023.96,700.29,2.7,78.2}
{1040.82,795.43,29.05,93.12}
{999.63,393.33,15.66,23.11}
{967.23,1073.88,-0.81,97.67}
{997.47,1175.24,-8.99,36.38}
{981.28,338.5,13.96,65.69}
{1030.31,1006.17,14.43,12.14}
{1039.12,1012.21,-4.2,54.98}
{1041.2,149.23,2.4,75.66}
{998.16,251.07,-3.77,86.73}
{1020.86,678.02,-9.77,11.04}
{1002.46,1095.58,35.02,84.13}
{1019.33,532.04,23.04,20.08}
{1019.11,598.31,34.42,63.56}
{999.16,161.73,24.2,15.14}
{1032.33,576.73,3.58,80.09}
{962.9,203.33,-7.24,15.65}
{982.44,1023.43,34.54,51.33}
{951.96,286.08,15.59,44.19}
{986.8,368.82,32.19,41.65}
{1035.96,197.42,-2.89,72.6}
{1031.17,1179.92,14.76,85.7}
{953.52,814.4,32.53,29.45}
{950.65,934.54,0.25,27.78}
{995.61,226.24,33.61,27.18}
{1034.76,913.75,23.82,11.53}
{1014.91,129.79,-8.55,13.32}
{990.48,992.55,31.92,14.66}
{1030.4,1027.25,38.09,14.0}
{950.46,422.96,25.97,18.1}
{988.62,289.5,15.6,56.75}
{1012.31,660.73,-9.64,38.77}
{1029.19,743.73,32.18,12.43}
{1048.12,790.32,7.43,15.83}
{1006.99,915.89,11.25,10.39}
{1042.29,384.68,7.2,59.94}
{1035.74,175.83,6.29,32.86}
{1040.79,715.53,29.23,53.61}
{1049.0,433.37,29.07,91.3}
{950.69,868.75,20.91,55.46}
{964.74,967.29,11.27,17.44}
{1018.91,277.79,6.9,46.53}
{961.62,755.81,-1.15,76.23}
{1047.55,703.95,17.04,52.79}
{1026.23,600.34,-9.77,38.33}
{1025.35,914.72,37.8,28.1}
{1033.47,554.83,23.35,42.25}
{1004.03,112.53,9.83,69.09}
{971.76,1154.96,-4.4,68.87}
{980.99,517.19,4.57,65.94}
{1035.11,729.51,19.9,56.51}
{1019.71,547.16,0.18,28.22}
{1007.78,256.54,-6.13,88.36}
{1016.34,237.36,-4.33,86.85}
{1047.16,1109.26,-4.69,43.64}
{982.58,890.77,20.55,47.51}
{1041.53,702.06,10.63,75.5}
{1022.51,521.02,-1.15,77.35}
{1003.96,291.02,8.36,88.39}
{975.29,127.97,25.29,61.73}
{968.71,984.84,33.68,64.99}
{961.12,187.8,17.82,11.2}
{986.0,1154.47,29.88,12.51}
{1019.93,423.89,15.97,11.98}
{958.71,913.85,12.27,70.22}
{1041.57,100.92,-5.21,24.63}
{1000.2,892.14,31.76,15.83}
{1036.23,479.78,16.67,65.17}
{997.31,811.96,11.04,31.75}
{1037.69,445.61,20.08,44.52}
{1038.37,749.93,23.13,19.92}
{1024.9,935.3,-6.53,53.54}
{1018.97,1111.79,15.03,53.71}
{996.33,562.43,-5.48,22.62}
{998.57,564.46,22.78,34.1}
{960.67,1159.32,16.71,59.98}
{1020.65,662.78,25.52,50.16}
{1020.29,437.35,10.89,29.8}
{961.82,1043.16,-2.34,31.74}
{1028.13,514.73,24.83,75.74}
{1017.28,407.9,34.42,92.56}
{1024.41,107.57,36.46,71.35}
{986.75,494.05,6.8,95.27}
{1028.5,1074.26,15.86,77.88}
{1039.98,234.11,7.85,15.85}
{1046.11,209.77,-1.64,61.17}
{1037.91,668.67,17.15,34.32}
{1037.15,805.28,16.73,75.23}
{1001.97,936.28,13.42,98.08}
{972.46,119.3,9.62,75.52}
{1002.14,610.93,-1.27,18.76}
{953.18,973.03,22.91,19.67}
{1015.41,544.73,24.42,36.81}
{1028.02,519.28,34.13,86.52}
{1049.35,333.63,21.98,18.56}
{994.83,741.02,3.92,95.75}
{1046.15,102.83,29.37,77.51}
{984.18,1090.98,35.56,30.27}
{992.48,1183.0,2.27,67.32}
{1040.0,440.71,20.17,19.93}
{956.93,1082.4,0.88,37.24}
{956.74,101.11,11.34,97.62}
{1005.86,535.31,-7.06,76.4}
{971.1,287.77,19.04,34.42}
{1019.81,276.47,35.73,45.82}
{980.26,287.61,28.83,44.37}
{1036.84,683.66,-8.0,67.93}
{1030.58,450.32,32.38,80.49}
{1018.21,821.02,32.72,53.99}
{987.03,898.6,6.31,48.59}
{963.08,933.68,30.33,28.72}
{951.13,1047.35,1.02,37.06}
{992.21,400.89,30.72,70.16}
{973.2,1021.91,26.58,74.21}
{977.16,459.48,35.95,34.95}
{976.58,254.68,-5.35,83.42}
{962.71,308.46,-9.09,26.83}
{989.57,647.04,9.72,11.88}
{971.39,334.86,5.95,73.93}
{1025.48,353.8,-7.33,55.39}
{1006.93,517.97,26.89,91.87}
{952.87,414.52,15.17,17.54}
{977.57,340.2,23.26,50.37}
{1022.33,581.53,28.14,48.94}
{1036.79,544.17,26.28,94.54}
{1036.35,254.47,-3.12,14.51}
{978.25,569.38,19.98,16.11}
{962.71,210.21,16.65,56.76}
{1018.11,724.67,9.2,65.72}
{1034.22,444.23,-1.9,77.38}
{956.98,107.27,37.33,34.93}
{1028.54,664.38,4.2,53.4}
{955.98,151.66,8.39,89.47}
{968.78,642.28,7.71,26.7}
{1048.43,765.15,-0.97,55.13}
{966.71,990.6,4.44,69.9}
{967.23,775.64,16.46,74.8}
{960.26,838.68,25.78,50.55}
{1044.15,129.2,-6.67,75.06}
{956.51,1042.79,14.97,68.06}
{962.16,780.27,22.86,90.23}
{976.28,604.99,-3.14,74.95}
{1025.4,836.25,34.35,70.28}
{1029.2,552.62,37.31,99.49}
{968.36,1131.07,4.47,55.84}
{996.2,163.19,26.76,10.27}
{1009.67,659.81,12.83,69.58}
{1018.85,745.1,22.05,43.79}
{1029.06,594.8,-0.32,28.51}
{958.98,950.81,35.86,89.47}
{992.45,595.77,18.98,34.31}
{987.04,924.3,21.04,78.11}
{1008.64,298.18,26.8,30.02}
{1021.29,404.45,39.77,16.44}
{1036.48,504.44,18.14,11.53}
{958.83,485.8,38.68,39.88}
{1024.03,161.54,22.67,14.77}
{995.46,628.16,11.76,96.36}
{998.23,1135.86,35.14,13.2}
{996.62,660.3,-3.66,12.53}
{1004.59,926.01,19.07,43.1}
{1045.64,347.45,12.76,12.29}
{982.03,424.73,-1.66,64.27}
{954.37,813.04,5.89,35.78}
{964.56,445.78,16.43,87.58}
{1021.63,985.69,23.59,52.27}
{995.85,175.7,0.02,48.99}
{961.4,971.42,35.29,32.63}
{1033.47,193.05,1.74,77.61}
{1043.83,984.91,10.22,83.35}
{966.59,669.59,-7.81,39.15}
{992.11,751.4,-3.17,30.74}
{1007.16,496.21,-0.96,24.36}
{983.18,1140.2,34.25,98.09}
{988.24,996.96,20.57,99.46}
{966.77,660.26,22.24,21.36}
{1032.54,952.61,34.91,45.43}
{1049.91,745.73,-2.84,53.95}
{1030.2,503.94,1.44,25.04}
{960.1,249.34,6.88,98.28}
{1026.8,856.36,12.03,44.36}
{1007.78,949.65,-2.39,41.06}
{1001.7,422.94,28.07,66.21}
{965.9,987.79,35.94,78.78}
{988.72,709.72,34.74,60.23}
{1031.36,687.43,10.66,94.05}
{1012.4,897.35,-8.71,93.39}
{993.72,165.6,37.66,11.15}
{1007.41,962.42,23.46,52.39}
{969.44,471.61,-7.76,31.89}
{1022.18,452.27,2.7,26.45}
{976.5,1015.79,27.33,37.93}
{976.21,348.74,21.31,16.19}
{1041.64,768.73,33.34,49.2}
