()1021.93;393.07;3.51;85.53
()982.45;1070.54;6.89;64.25
()965.24;173.44;12.65;96.32
()992.46;932.67;24.69;28.96
()1037.64;151.6;37.42;88.04
()974.03;578.62;14.03;85.1
()952.63;133.97;16.13;67.65
()1046.34;268.13;20.85;34.05
()1028.28;434.56;13.07;58.07
()1037.3;827.7;4.45;18.79
()981.2;408.17;34.2;27.5
()965.31;438.08;34.5;93.46
()1016.98;178.99;25.97;22.59
()1037.92;436.72;17.54;65.68
()952.15;457.32;2.67;81.35
()972.52;695.67;10.39;95.28
()980.87;884.94;22.95;74.31
()988.81;722.47;9.46;71.53
()1021.44;1106.66;29.84;10.39
()978.84;1081.46;-9.99;70.43
()1017.03;671.72;-4.7;36.59
()1023.11;524.39;31.54;21.21
()1035.58;614.9;24.61;97.2
()1045.04;378.53;31.82;61.14
()1039.03;706.52;28.75;65.48
()960.49;1068.8;7.71;67.49
()1017.87;998.34;-0.43;19.35
()1013.63;945.5;23.38;13.6
()1027.43;1140.09;24.68;82.85
()994.75;434.38;35.86;49.81
()994.65;868.24;19.77;33.16
()993.75;1110.96;19.82;19.47
()951.98;481.11;34.34;63.59
()991.73;451.76;38.28;32.48
()974.36;986.82;22.11;11.73
()985.74;325.84;31.46;62.81
()991.32;538.37;38.93;62.93
()1048.31;552.37;33.96;83.86
()960.63;326.1;35.64;30.18
()1024.71;974.22;-3.23;13.21
()964.32;1056.18;-6.74;39.97
()981.33;909.27;-1.68;66.83
()1016.06;575.99;32.65;83.15
()978.54;1084.8;21.2;89.26
()954.74;441.27;28.11;66.99
()1010.56;379.74;2.2;58.24
()1025.61;950.68;22.41;21.55
()984.6;247.47;24.49;50.16
()966.57;321.16;-4.47;68.77
()1028.63;855.22;-3.04;51.12
()987.47;518.51;35.46;44.69
()983.67;157.65;31.5;80.25
()1044.01;214.48;22.42;94.61
()1039.56;816.7;-4.18;64.62
()986.77;516.77;34.44;38.82
()980.04;924.44;29.84;31.65
()1026.49;1089.49;32.12;20.78
()963.71;138.15;21.52;54.65
()1047.5;404.19;1.51;22.89
()960.71;799.17;39.42;84.38
()1032.68;827.14;38.68;73.35
()985.78;923.36;34.08;89.78
()1045.76;188.09;27.73;96.15
()1016.53;820.25;-1.31;34.9
()1024.0;942.56;27.52;57.27
()978.81;272.22;33.5;58.5
()983.86;180.48;33.9;41.11
()1009.7;881.95;39.38;85.21
()1006.94;772.07;5.51;68.75
()1022.4;1015.59;12.0;42.96
()985.54;201.28;-7.89;16.44
()991.65;571.97;-6.99;90.27
()993.32;453.35;11.12;83.68
()1031.66;1064.69;-6.46;39.85
()994.51;226.12;-3.84;44.49
()1047.91;1023.22;5.8;47.33
()993.72;831.61;12.42;63.19
()1004.6;724.04;8.83;91.8
()1035.93;938.04;35.16;53.88
()980.93;361.44;29.14;38.53
()1006.68;692.65;19.65;22.36
()976.51;288.46;27.75;12.05
()1006.35;664.82;21.34;55.58
()1004.51;222.81;-5.93;26.13
()1022.68;431.52;12.19;18.28
()1042.84;671.63;-0.81;45.44
()1002.24;537.45;3.6;35.51
()1015.38;793.32;36.51;20.47
()958.47;563.45;8.26;26.62
()1031.78;1157.76;29.81;34.98
()1022.31;939.26;31.3;53.9
()999.38;582.94;5.72;73.04
()1001.07;726.08;19.96;63.35
()1027.55;406.68;14.72;99.53
()973.62;883.58;21.31;19.35
()1040.33;255.22;-8.3;84.41
()969.56;1155.15;32.77;31.04
()985.91;938.63;23.94;43.16
()1046.36;219.1;18.66;68.15
()956.89;971.52;0.91;88.38
()1031.31;462.19;24.94;17.9
()972.06;643.06;32.79;48.6
()967.96;758.96;13.09;31.48
()952.12;206.02;-7.37;67.9
()1045.39;802.79;-3.04;46.39
()1036.12;1115.55;28.0;90.89
()1011.45;643.38;17.29;74.85
()989.6;704.46;21.45;44.6
()1018.11;730.07;2.76;61.13
()975.36;713.69;2.84;20.26
()953.86;309.83;-0.2;30.01
()1021.14;694.08;-9.48;54.65
()980.19;334.46;16.05;51.87
()992.29;362.66;39.48;63.84
()989.63;1086.24;14.67;22.52
()1014.26;226.53;17.23;17.21
()1016.09;1128.41;24.22;45.78
()1003.71;1147.89;-4.93;67.48
()1033.51;1057.0;34.64;26.25
()970.87;305.67;33.54;46.79
()1003.64;267.47;2.21;52.42
()1032.74;106.37;33.42;42.28
()969.87;725.62;6.75;21.84
()1046.45;310.85;28.07;90.31
()993.71;868.03;22.56;81.29
()1038.21;1126.41;4.13;99.99
()1009.36;997.9;27.52;47.09
()997.88;835.54;16.88;67.43
()991.42;538.78;21.09;14.31
()1008.62;971.8;7.36;78.97
()1042.34;983.11;-1.35;11.58
()967.95;937.29;4.55;80.33
()1040.46;1061.82;10.07;42.98
()968.06;454.72;35.23;83.63
()984.78;179.03;7.13;61.64
()976.45;1054.7;2.45;53.07
()1044.24;482.76;9.62;70.61
()1021.77;103.54;12.18;54.73
()976.19;330.72;-1.96;64.12
()1010.17;1178.75;4.21;92.21
()962.12;772.89;-0.83;76.96
()1028.91;285.69;-1.03;83.05
()1033.66;430.61;28.34;41.57
()1024.17;1047.17;28.79;60.54
()1042.9;977.94;3.44;48.5
()968.3;786.58;4.21;74.31
()969.73;253.56;29.66;76.05
()987.18;1099.42;20.06;96.75
()993.24;766.44;27.89;73.93
()963.79;748.71;-2.51;35.3
()981.27;551.42;21.91;14.86
()1007.12;998.11;5.11;78.55
()1033.15;430.07;-3.71;57.34
()968.28;881.43;1.64;76.64
()996.07;875.78;24.62;43.55
()1037.79;117.61;26.39;41.48
()998.02;468.85;28.05;30.83
()1031.21;381.8;27.17;76.68
()1020.06;372.34;-7.88;40.05
()991.1;214.22;27.45;77.67
()1048.65;221.09;-6.57;86.75
()969.72;1040.0;20.2;54.29
()961.65;393.32;14.82;42.87
()970.68;519.6;19.3;79.57
()951.98;762.31;28.22;66.8
()1007.51;794.73;2.19;38.14
()1016.06;646.51;39.91;94.87
()972.47;526.88;-4.83;77.91
()1048.06;906.3;16.93;11.16
()1042.74;1060.03;-4.13;55.73
()969.18;634.7;-2.97;31.05
()983.45;499.3;39.31;78.04
()993.93;456.07;2.11;45.2
()1006.31;126.56;34.08;95.79
()959.47;1040.81;6.06;52.48
()1028.19;229.07;-2.32;10.43
()1032.04;281.07;1.23;80.37
()1027.75;660.69;34.6;72.58
()980.94;266.33;11.84;56.99
()1035.06;227.68;34.54;57.2
()1048.6;820.99;14.12;76.02
()982.14;236.08;-7.22;22.77
()968.87;833.18;5.53;86.06
()961.52;1185.88;27.31;35.88
()1025.49;152.71;35.31;52.16
()1022.96;846.81;35.66;59.61
()983.07;936.04;0.43;16.47
()1013.93;461.36;24.04;97.49
()956.43;1193.37;10.06;30.07
()1004.44;208.54;15.41;82.47
()973.12;856.0;26.18;86.18
()962.22;1148.92;23.02;41.99
()978.9;342.92;23.58;34.05
()1021.18;613.49;32.35;65.42
()1042.43;248.91;26.51;43.07
()1048.7;329.98;11.67;27.49
()964.94;164.65;31.19;61.53
()970.49;685.7;19.99;95.17
()1048.93;1106.12;20.91;30.26
()1039.04;1111.02;27.45;87.8
()1033.82;701.06;36.06;55.84
()960.72;686.55;33.02;23.67
()969.58;621.02;29.53;27.81
()958.5;843.31;37.99;92.83
()982.5;471.42;-2.02;23.3
()978.87;157.64;-8.32;20.83
()1014.85;835.82;32.84;77.77
()993.71;693.47;-9.95;19.79
()972.73;268.85;-8.18;11.98
()1042.65;649.1;35.19;22.2
()1019.94;347.78;22.7;14.38
()1006.58;727.73;20.47;47.32
()1032.87;224.06;2.19;20.55
()1001.02;701.14;19.44;56.76
()958.98;1083.61;24.1;69.04
()1032.04;699.57;28.34;56.21
()962.94;712.8;16.03;35.85
()983.5;1139.39;-4.45;73.34
()997.96;873.49;34.18;32.26
()1042.88;615.6;-3.76;22.37
()1026.03;1031.7;-2.81;42.48
()971.85;598.13;10.32;75.45
()1041.49;244.7;35.48;70.81
()1013.74;1134.42;22.77;39.3
()990.83;793.67;24.88;64.26
()1022.53;365.77;31.66;33.38
()983.33;104.82;13.51;86.84
()1032.54;1133.23;18.6;36.33
()1048.49;553.86;-7.29;27.88
()974.1;649.17;29.08;85.4
()1000.16;1163.95;24.02;75.28
()977.9;378.52;28.71;60.09
()997.9;397.59;24.61;37.84
()1027.57;430.26;-9.84;16.25
()1018.38;217.47;7.18;94.48
()957.48;697.49;5.33;93.2
()985.4;258.09;13.77;38.33
()1036.68;384.31;-0.41;80.38
()988.71;114.29;7.37;90.25
()1027.92;703.56;33.34;10.02
()1010.72;594.79;3.68;31.23
()953.29;520.24;16.78;72.17
()1038.83;1195.42;-3.76;97.54
()1019.94;674.48;21.47;38.94
()1038.2;688.73;26.97;31.46
()1010.85;117.49;1.18;59.72
()1030.33;806.26;12.89;11.4
()974.92;785.01;37.2;74.87
()1032.41;618.63;1.28;21.56
()984.38;489.34;38.52;71.61
()952.67;832.59;14.15;88.14
()1012.73;810.54;21.08;93.84
()953.78;493.69;23.19;16.72
()957.36;1041.57;6.16;53.49
()954.16;885.02;7.01;32.34
()1044.47;319.88;15.18;25.92
()1026.06;472.18;-9.76;92.38
()1015.39;341.44;7.29;23.48
()967.54;1168.14;15.18;56.83
()1008.83;1174.86;1.43;64.47
()1026.9;179.24;30.91;46.5
()958.75;909.25;31.12;39.48
()1008.99;793.64;37.1;77.02
()991.11;668.14;27.87;59.99
()1035.4;397.2;8.13;77.81
()1002.99;512.44;34.73;81.42
()993.2;683.26;34.97;56.3
()964.68;999.75;-0.88;23.4
()1044.05;275.38;9.9;38.86
()1017.97;356.59;19.0;87.94
()955.01;490.43;28.84;41.85
()1015.81;1109.19;30.21;86.66
()981.65;461.59;29.61;26.75
()951.7;111.33;18.15;89.43
()968.38;685.44;36.96;37.19
()1030.28;707.1;19.71;46.19
()1009.65;1021.5;15.31;23.94
()967.13;1116.69;-6.35;10.66
()1023.09;713.76;21.0;11.79
()1011.04;630.02;24.68;30.54
()1002.42;372.85;6.14;34.97
()1032.9;117.52;-0.56;78.01
()992.43;746.94;38.27;45.6
()1022.22;294.44;11.32;73.2
()986.61;675.72;24.23;72.66
()1047.62;975.94;34.41;93.77
()979.91;133.72;16.17;99.12
()1034.92;938.37;27.59;35.85
()977.92;421.03;30.16;28.58
()987.25;297.55;18.69;23.13
()1045.42;946.2;39.1;90.28
()984.41;640.82;6.86;45.72
()981.71;1104.46;10.38;49.07
()1015.87;1168.56;38.45;14.02
()1027.0;509.79;31.12;80.75
()997.12;445.72;32.75;72.56
()1041.98;665.59;7.43;78.47
()953.68;304.82;14.32;83.2
()992.67;400.74;-0.56;83.34
()972.76;885.93;-5.88;92.5
()990.69;922.68;-0.81;39.87
()1015.02;1069.41;7.79;94.51
()1035.86;843.86;3.5;31.05
()1026.23;131.33;-6.11;89.54
()968.98;930.51;27.6;74.84
()1002.98;972.87;2.63;82.4
()1016.81;922.19;-2.04;56.79
()1013.13;318.53;26.89;49.58
()1015.28;581.85;8.83;57.3
()1004.27;945.66;-8.1;14.21
()1029.09;999.21;35.22;59.25
()983.49;439.2;5.98;87.65
()997.2;374.74;30.2;66.93
()984.54;740.29;29.04;55.55
()1031.53;947.95;-2.37;65.93
()990.7;668.86;31.38;84.76
()997.91;492.16;30.74;70.55
()999.87;831.15;37.17;86.19
()987.74;1065.57;28.16;55.65
()955.04;990.95;18.97;65.71
()974.73;115.37;4.75;78.88
()1016.7;422.38;38.34;81.24
()950.43;424.04;-8.37;76.36
()952.27;772.84;5.12;83.37
()968.42;1193.79;15.78;99.71
()988.73;1002.03;0.4;94.7
()1047.09;893.3;19.66;95.79
()980.55;667.45;7.28;12.8
()988.31;456.81;-5.43;99.9
()1010.79;670.01;27.97;95.65
()1045.47;541.64;24.14;98.23
()1044.74;325.23;15.09;35.6
()953.74;774.78;-4.16;18.23
()1027.09;1193.98;24.19;45.26
()1006.78;1110.21;0.23;56.98
()979.86;1022.08;21.88;94.32
()1046.09;1183.76;2.68;14.15
()1045.6;183.64;35.32;16.2
()1014.42;1067.75;9.87;85.51
()1028.13;895.55;12.74;29.56
()1038.02;912.63;14.03;60.66
()999.55;554.69;-6.25;16.94
()1022.88;875.31;15.68;15.18
()1027.32;738.85;34.19;34.74
()989.13;323.01;-6.67;21.13
()1034.15;131.38;8.0;20.52
()971.53;1120.2;0.27;93.18
()995.14;708.79;13.78;35.35
()1025.71;368.48;34.48;61.96
()967.02;359.78;11.49;46.33
()1038.82;888.75;34.59;13.91
()976.02;1155.94;15.84;75.83
()953.97;768.35;14.67;33.72
()995.17;626.4;29.75;62.75
()958.26;1049.21;22.88;34.65
()983.7;705.62;25.83;55.51
()1043.35;663.66;-3.77;40.26
()1024.83;267.97;-8.15;22.53
()962.39;775.53;31.3;41.99
()951.02;921.97;25.16;10.59
()961.99;316.9;24.21;13.92
()1014.76;551.64;27.16;86.26
()951.93;170.44;26.58;83.02
()980.46;779.24;20.57;88.82
()996.05;663.36;7.85;42.77
()1001.56;225.31;15.41;83.74
()1031.62;158.24;37.93;69.97
()974.5;781.01;10.39;57.41
()963.04;818.34;28.58;52.39
()1020.97;978.45;34.18;31.15
()1049.03;614.72;29.4;30.75
()963.99;171.81;-8.85;92.76
()1035.91;699.11;16.58;61.58
()1035.96;286.58;16.12;81.04
()955.57;838.71;39.79;25.09
()981.08;835.01;18.99;63.5
()1022.34;659.88;-8.94;90.48
()975.4;979.68;38.38;12.97
()1027.39;507.39;39.35;61.17
()952.37;222.13;11.1;11.13
()971.14;337.45;-3.4;70.63
()956.84;1119.99;-5.16;90.82
()950.29;339.8;34.61;88.01
()1014.78;985.75;1.44;57.72
()1041.96;1070.16;13.05;37.3
()957.41;986.02;12.79;53.05
()992.74;353.53;24.94;57.3
()994.34;631.87;-6.56;64.95
()975.0;659.53;-1.18;28.16
()989.45;785.36;20.49;89.59
()998.27;426.76;-6.83;63.38
()954.78;770.49;10.88;45.91
()964.22;389.1;31.71;55.38
()951.97;748.18;32.42;61.16
()1005.96;899.91;-2.32;33.83
()970.11;1040.04;23.12;50.03
()955.9;410.96;35.07;68.08
()1027.93;649.05;-1.34;56.43
()990.03;746.62;25.82;96.42
()994.68;112.91;-0.87;33.51
()1024.41;1020.9;30.9;74.22
()1016.88;715.76;4.72;74.34
()1009.03;957.3;-0.58;27.23
()1030.58;110.93;39.3;46.65
()1006.85;377.85;29.03;35.05
()1002.05;290.1;31.18;95.76
()1006.02;511.9;-6.42;19.68
()976.23;331.85;37.33;59.99
()1032.35;1180.37;32.7;54.71
()977.39;995.65;27.78;84.01
()986.91;608.93;23.33;37.6
()1014.38;851.35;34.49;58.99
()972.65;259.5;33.1;29.45
()960.66;491.72;18.07;20.29
()977.8;398.87;-5.12;27.69
()1011.98;312.79;15.64;93.55
()967.6;981.88;12.79;41.5
()1005.69;156.0;17.76;15.1
()1041.32;193.32;9.41;29.14
()1019.89;514.0;4.48;19.08
()1033.06;119.26;-8.85;83.36
()1024.48;334.88;15.03;20.75
()1014.79;1060.65;36.19;88.12
()1000.68;549.64;13.18;68.22
()1003.11;154.62;38.26;75.49
()972.52;1198.7;28.72;94.78
()1028.84;477.38;32.02;31.79
()1002.34;668.43;3.33;31.06
()1035.65;1040.44;10.87;74.99
()1012.37;414.72;38.8;94.41
()970.39;730.62;39.77;25.77
()976.99;276.22;30.04;12.61
()992.11;386.48;37.76;65.33
()1011.39;988.83;-5.26;40.83
()1011.35;526.82;27.85;53.0
()987.67;672.91;38.56;45.87
()978.36;212.91;-7.04;78.9
()983.52;436.82;31.9;36.96
()988.36;537.36;5.2;74.75
()1049.67;663.37;38.92;86.26
()1025.34;151.77;18.12;40.29
()1049.84;1082.84;19.6;73.84
()1047.63;181.73;3.79;40.22
()1001.8;705.79;32.08;24.23
()968.94;524.35;5.72;34.89
()989.42;190.57;13.86;13.69
()1022.27;1195.27;21.19;47.18
()965.4;644.12;0.48;32.05
()1034.95;205.55;22.31;27.7
()1032.22;623.25;10.42;49.52
()1005.73;242.88;9.12;26.17
()1028.38;596.17;5.14;11.37
()1037.07;767.95;17.11;85.47
()1023.44;210.49;-4.58;67.67
()1022.27;407.52;9.82;13.46
()1028.89;477.82;25.92;46.71
()996.72;347.68;39.8;33.31
()964.61;224.4;9.82;80.96
()1014.81;392.02;38.22;85.62
()1005.93;542.42;24.45;72.58
()962.11;109.48;8.78;76.12
()1025.75;275.36;21.19;67.94
()965.82;620.86;28.95;57.43
()1049.91;594.77;27.03;28.1
()1015.5;1125.14;-5.73;96.57
()1001.79;999.5;-2.18;63.66
()1040.55;1151.06;23.1;78.26
()953.87;1092.0;38.49;70.22
()1007.81;142.38;2.79;58.37
()997.82;570.82;19.24;72.17
()1014.55;941.02;15.58;13.1
()970.72;480.73;11.87;23.9
()987.14;356.55;28.48;38.75
()964.54;952.95;10.29;57.22
()1033.7;575.0;18.0;93.51
()972.18;860.25;29.87;99.61
()988.65;439.93;-6.67;10.17
()993.88;359.25;1.82;66.46
()986.76;817.75;8.36;43.29
()987.71;512.74;24.32;86.4
()980.89;873.39;11.68;64.57
()1031.86;890.33;14.82;11.89
()1014.29;767.51;21.16;33.22
()958.3;146.76;22.86;22.84
()970.38;184.77;25.65;67.78
()1017.23;721.16;-8.22;81.35
()956.07;552.87;37.93;68.77
()1022.53;1060.31;34.54;10.31
()988.01;1073.26;7.76;33.8
()979.31;740.66;35.15;56.3
()1042.44;866.31;33.0;57.44
()1016.26;1059.54;-2.08;79.96
()991.0;798.67;-2.5;17.99
()988.12;1011.56;4.24;66.99
()1041.87;680.56;3.52;84.29
()976.0;792.46;-7.0;13.25
()964.71;235.0;5.36;17.78
()986.31;763.85;31.42;34.99
()1026.13;1167.71;15.97;97.36
()993.19;939.04;33.07;99.47
()964.09;672.25;26.22;64.24
()990.49;1076.55;30.71;33.29
()1004.52;858.43;33.13;74.3
()1037.11;1008.47;28.58;11.82
()973.24;842.3;13.46;55.97
()964.74;246.35;19.18;22.61
()1014.7;967.79;16.18;96.31
()1021.77;236.35;7.61;68.52
()1033.73;1179.03;-3.01;50.75
()992.59;861.93;31.78;82.95
()1039.21;255.3;33.87;74.31
()1038.16;1196.1;2.65;93.76
()973.52;198.46;-3.58;44.29
()960.79;958.4;21.65;71.2
()954.33;516.62;-3.7;86.49
()1045.42;1178.43;17.32;21.82
()1006.32;921.51;0.04;98.73
()999.75;810.49;9.09;99.95
()1025.14;663.06;-0.67;50.24
()969.74;1031.19;37.53;52.93
()995.33;1168.27;33.7;70.24
()1008.71;296.26;29.55;96.12
()1019.71;124.73;18.25;47.57
()1040.52;428.92;4.89;20.88
()1022.54;1184.12;-9.97;34.23
()1002.85;339.16;19.14;28.39
()981.96;794.31;8.04;11.47
()952.88;690.83;-1.05;59.48
()973.24;249.96;27.45;90.7
()1001.46;529.7;1.44;41.09
()1042.02;971.3;18.21;49.47
()963.49;533.54;26.7;18.31
()963.44;1049.23;22.5;85.31
()958.89;136.58;34.36;19.54
()999.61;128.86;4.19;59.61
()956.76;512.24;6.21;73.89
()959.59;751.44;38.19;23.69
()1044.05;234.7;21.97;93.66
()963.91;496.43;29.59;24.8
()972.56;327.97;-6.25;61.52
()1036.08;845.74;3.22;58.93
()1040.68;649.12;10.19;10.47
()966.72;549.39;26.6;37.32
()1005.79;1059.6;-1.83;11.88
()968.87;116.43;23.59;35.28
()950.12;273.33;18.16;92.07
()965.78;865.46;-3.61;95.99
()1022.97;324.68;-9.96;57.85
()1032.74;514.64;0.59;97.44
()959.21;131.81;0.74;22.5
()999.82;956.42;-8.19;76.19
()971.36;248.27;14.05;12.1
()1043.81;563.1;-0.45;20.09
()1042.72;399.76;0.21;62.05
()1028.95;478.1;14.31;27.83
()994.65;1124.2;27.73;15.46
()954.42;538.18;32.66;45.96
()972.88;1091.68;6.85;16.2
()1031.35;717.26;-2.09;40.91
()1039.37;1107.43;14.47;91.07
()977.61;253.31;10.05;19.4
()1011.77;460.13;34.22;82.21
()963.1;499.06;15.5;66.6
()1048.75;115.94;0.76;84.56
()973.21;236.54;9.96;85.06
()985.48;1179.41;39.55;45.55
()960.09;470.49;-5.34;80.91
()962.84;1102.31;17.59;10.49
()969.96;699.33;31.87;38.83
()1047.5;1140.67;34.05;22.45
()985.13;234.25;33.53;25.24
()1025.12;961.38;15.33;62.5
()980.74;434.98;32.28;43.8
()1033.06;897.37;6.72;10.17
()979.25;942.17;34.03;54.32
()1034.07;1086.96;6.79;26.83
()998.37;441.6;2.95;62.33
()998.44;705.89;28.8;78.71
()994.12;118.31;-4.6;55.64
()951.6;119.7;-8.26;74.59
()1026.6;310.82;23.08;63.88
()1041.97;1178.79;6.3;48.88
()1038.68;152.86;13.49;21.18
()990.89;716.03;19.2;53.16
()1041.46;1056.75;23.55;33.12
()1040.4;139.78;1.83;67.71
()1032.0;428.93;-9.97;54.39
()1004.78;1198.85;33.57;91.08
()1038.01;943.84;2.99;37.64
()959.91;513.12;20.84;84.81
()1027.79;556.71;3.34;70.61
()1011.83;862.28;11.35;31.39
()1044.44;797.01;30.31;22.17
()997.53;767.34;-5.33;22.11
()1048.41;159.65;13.74;59.04
()1012.69;349.34;29.66;94.87
()951.92;822.74;-3.18;36.81
()964.56;388.55;26.58;54.2
()980.96;682.41;-0.79;26.84
()995.77;627.33;-1.99;18.94
()1034.63;549.83;30.12;66.29
()991.76;759.64;12.84;68.58
()1044.17;796.83;-2.46;41.98
()957.76;965.75;25.29;55.51
()1046.34;204.09;26.04;79.07
()1024.79;652.91;35.04;88.41
()982.84;1105.88;0.55;23.17
()1040.88;423.4;18.68;57.83
()973.96;114.02;18.56;25.16
()995.89;314.82;2.54;35.5
()1041.68;708.68;-2.81;42.73
()961.19;509.5;18.91;21.04
()1012.36;678.76;23.78;17.45
()950.82;863.35;28.56;96.6
()980.47;1040.17;6.31;59.03
()959.04;858.23;27.34;48.97
()1049.31;1192.34;5.23;57.39
()959.64;720.45;-4.16;28.54
()1020.16;1115.99;-8.96;89.66
()988.16;769.47;-3.69;62.62
()956.99;438.99;-0.65;47.49
()1030.63;200.27;14.62;44.35
()1008.44;1175.32;32.63;96.15
()991.79;522.94;26.89;67.82
()1019.38;784.39;35.36;56.46
()1000.67;1018.07;3.35;21.54
()1028.77;477.28;27.18;66.59
()999.64;873.09;1.22;46.68
()958.15;374.63;31.47;65.59
()952.84;991.81;12.96;64.17
()1044.58;391.52;22.63;54.11
()970.85;1035.27;-8.41;61.17
()961.19;968.04;28.02;99.79
()951.13;490.56;35.41;20.87
()989.81;568.81;14.37;84.37
()969.61;455.6;14.99;58.7
()1044.74;1085.24;-2.42;83.76
()1023.22;1065.33;26.75;91.56
()1004.37;1100.85;36.85;99.68
()954.01;603.32;4.25;16.11
()1029.37;243.56;33.13;26.43
()984.93;1074.73;1.86;81.04
()969.15;877.32;8.14;42.97
()1042.11;368.22;21.52;27.6
()1008.1;1114.41;38.52;30.57
()963.63;454.45;33.35;67.23
()960.62;930.11;11.38;54.43
()954.56;580.97;-8.86;24.23
()1046.87;767.47;-8.34;62.99
()1026.85;1056.72;19.04;73.28
()1003.67;1000.35;18.01;52.76
()983.37;1055.01;13.45;80.35
()1013.61;658.81;14.58;91.76
()984.01;265.08;14.56;13.91
()1023.4;1057.25;10.16;54.19
()956.71;449.01;-8.53;27.78
()966.48;672.08;4.56;94.6
()1005.92;137.18;38.46;21.68
()1024.27;470.12;20.78;71.91
()968.25;842.91;21.67;17.88
()982.06;336.62;-0.16;80.6
()974.72;663.4;2.47;80.12
()994.46;761.98;25.31;77.51
()975.25;154.14;26.03;78.8
()981.99;944.54;14.24;60.71
()1020.39;1042.79;-2.08;68.95
()972.45;158.43;18.1;13.0
()967.57;1089.26;-4.68;48.1
()981.07;193.73;7.1;23.97
()1017.64;538.39;-7.93;37.66
()1022.38;208.56;13.26;52.51
()952.84;204.47;14.98;69.14
()979.04;336.59;-4.23;87.71
()1009.55;778.03;-5.03;40.95
()980.45;193.08;-1.66;56.55
()1030.6;294.35;29.98;62.22
()971.92;633.44;-8.91;15.99
()975.07;168.54;-6.88;29.22
()1001.45;1117.29;22.48;19.83
()950.96;725.1;16.4;39.13
()1003.01;278.85;4.88;37.47
()997.2;720.4;31.47;59.11
()976.69;810.02;28.84;31.84
()999.2;396.27;5.26;27.87
()1035.95;380.48;39.84;31.95
()1048.47;432.33;-9.32;75.32
()996.75;494.58;20.38;22.8
()961.91;779.49;38.23;25.97
()971.42;1162.98;37.93;49.59
()961.84;320.03;22.17;82.08
()995.89;573.16;9.07;44.37
()1035.82;579.83;-2.41;42.93
()999.54;616.62;32.07;88.64
()962.71;152.58;24.0;26.72
()986.6;970.25;14.24;53.7
()1037.96;959.81;1.03;28.76
()957.85;969.98;39.19;91.8
()993.93;254.55;20.24;22.98
()1022.49;350.92;17.27;51.05
()998.43;527.02;30.97;91.04
()980.97;357.64;19.7;60.56
()953.73;747.5;-0.19;39.83
()1026.07;523.14;12.4;93.71
()955.74;640.26;28.51;10.07
()983.22;514.72;31.42;32.21
()991.34;254.51;1.89;77.69
()970.15;602.46;10.49;65.36
()974.08;560.23;6.87;62.11
()1027.01;1025.9;35.79;96.06
()975.64;703.87;4.76;17.04
()995.85;1197.7;9.72;85.6
()1022.94;991.62;17.32;22.7
()1014.33;102.83;6.95;72.14
()1015.68;386.69;32.04;92.67
()1049.13;525.99;0.81;21.73
()1017.73;397.33;15.47;55.31
()1011.61;599.92;2.08;86.78
()1009.77;197.37;-7.34;12.17
()1046.28;1169.34;19.45;60.54
()950.05;1108.19;26.06;86.38
()957.48;321.79;35.51;93.61
()967.3;715.09;30.82;87.3
()1023.07;720.16;-8.87;17.51
()1047.08;786.83;18.21;13.71
()979.69;798.18;23.91;46.39
()981.46;305.73;2.17;75.41
()980.61;595.96;30.93;85.89
()1014.04;1184.6;9.86;70.59
()1014.48;122.52;27.4;12.98
()1039.34;427.12;-0.87;31.59
()1043.31;935.94;-2.5;77.73
()1009.42;206.14;0.03;99.18
()1016.11;195.13;15.28;30.8
()966.08;140.34;27.23;17.56
()1009.71;662.9;12.98;25.13
()983.23;1150.26;16.89;95.23
()954.62;456.56;-4.99;70.73
()962.64;773.22;0.48;56.69
()1016.01;914.73;-6.51;72.37
()991.08;452.79;-1.9;50.63
()1024.23;1167.1;-1.71;65.66
()1000.51;306.92;28.24;24.62
()991.78;1165.89;6.59;48.94
()980.81;568.53;17.64;45.15
()951.83;925.2;18.8;94.34
()1033.13;1146.3;10.76;70.13
()1001.62;873.41;34.12;51.51
()988.76;1133.65;37.09;81.56
()1032.29;720.1;11.42;92.54
()966.21;156.9;-6.02;48.07
()998.92;721.73;4.43;52.51
()1038.35;469.18;39.53;36.36
()1042.14;923.63;24.88;96.05
()1005.94;983.08;-6.65;29.32
()968.79;109.47;37.11;55.91
()1033.06;1105.57;-3.33;97.23
()1017.19;104.75;-8.52;38.85
()1040.01;1044.76;18.72;89.59
()971.06;126.03;23.92;21.49
()1033.18;227.73;38.9;52.51
()986.84;166.41;6.35;80.55
()951.47;564.04;31.59;82.99
()1046.35;495.54;22.15;83.45
()1042.38;448.57;36.22;66.14
()1008.31;907.9;25.16;23.21
()959.19;985.59;17.61;48.82
()1038.81;929.57;-3.37;82.45
()1032.78;792.11;-0.4;49.39
()994.87;722.87;-4.61;72.9
()969.61;487.7;11.56;70.87
()952.29;140.23;-6.74;60.84
()1019.42;781.58;22.33;78.08
()952.75;431.29;-0.45;88.69
()1020.25;478.4;-6.53;53.14
()993.66;216.27;34.64;84.89
()955.21;866.96;39.03;36.03
()1012.17;629.76;35.22;64.21
()953.44;591.69;24.42;50.38
()1045.23;774.05;22.63;74.8
()974.99;875.35;33.63;32.22
()1004.29;943.29;39.0;17.77
()959.78;453.56;28.55;19.09
()963.27;757.15;8.33;96.74
()1040.69;170.22;9.98;41.22
